gameid,datacompleteness,url,league,year,split,playoffs,date,game,patch,participantid,side,position,playername,playerid,teamname,teamid,champion,ban1,ban2,ban3,ban4,ban5,gamelength,result,kills,deaths,assists,teamkills,teamdeaths,doublekills,triplekills,quadrakills,pentakills,firstblood,firstbloodkill,firstbloodassist,firstbloodvictim,team kpm,ckpm,firstdragon,dragons,opp_dragons,elementaldrakes,opp_elementaldrakes,infernals,mountains,clouds,oceans,chemtechs,hextechs,dragons (type unknown),elders,opp_elders,firstherald,heralds,opp_heralds,firstbaron,barons,opp_barons,firsttower,towers,opp_towers,firstmidtower,firsttothreetowers,turretplates,opp_turretplates,inhibitors,opp_inhibitors,damagetochampions,dpm,damageshare,damagetakenperminute,damagemitigatedperminute,wardsplaced,wpm,wardskilled,wcpm,controlwardsbought,visionscore,vspm,totalgold,earnedgold,earned gpm,earnedgoldshare,goldspent,gspd,total cs,minionkills,monsterkills,monsterkillsownjungle,monsterkillsenemyjungle,cspm,goldat10,xpat10,csat10,opp_goldat10,opp_xpat10,opp_csat10,golddiffat10,xpdiffat10,csdiffat10,killsat10,assistsat10,deathsat10,opp_killsat10,opp_assistsat10,opp_deathsat10,goldat15,xpat15,csat15,opp_goldat15,opp_xpat15,opp_csat15,golddiffat15,xpdiffat15,csdiffat15,killsat15,assistsat15,deathsat15,opp_killsat15,opp_assistsat15,opp_deathsat15
TRLH1/1002360222,complete,http://matchhistory.euw.leagueoflegends.com/en/#match-details/TRLH1/1002360222?gameHash=23ef49968b8fd580,WCS,2017,,0,9/23/2017 6:27,1,7.18,9,Red,bot,Absolut,oe:player:03d8a31fe62908dfdaac78634612f24,Team oNe eSports,oe:team:364547a649dd1c75e258f0d5168509f,Kog'Maw,Elise,Thresh,Syndra,Orianna,Jarvan IV,1815,0,1,3,0,3,13,0,0,0,0,0,0,0,0,0.0992,0.5289,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,9021,298.2149,0.269807,392.5289,188.3306,12,0.3967,5,0.1653,4,31,1.0248,10605,6647,219.7355,0.247568,10600,,279,274,5,5,0,9.2231,3122,2904,75,3214,3190,86,-92,-286,-11,0,0,0,0,0,0,4977,5209,132,4954,5664,140,23,-455,-8,0,0,0,0,0,0
TRLH1/1002360222,complete,http://matchhistory.euw.leagueoflegends.com/en/#match-details/TRLH1/1002360222?gameHash=23ef49968b8fd580,WCS,2017,,0,9/23/2017 6:27,1,7.18,10,Red,sup,RedBert,oe:player:0c041d02ab7138f57164fafbc091b2d,Team oNe eSports,oe:team:364547a649dd1c75e258f0d5168509f,Morgana,Elise,Thresh,Syndra,Orianna,Jarvan IV,1815,0,0,2,1,3,13,0,0,0,0,0,0,0,0,0.0992,0.5289,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1799,59.4711,0.0538059,281.4876,157.2893,38,1.2562,3,0.0992,13,47,1.5537,8252,4294,141.9504,0.159933,7775,,37,37,0,0,0,1.2231,2728,2669,13,1997,2452,1,731,217,12,0,0,0,0,0,0,4120,3823,23,3134,4116,3,986,-293,20,0,0,0,0,1,0
TRLH1/1002360222,complete,http://matchhistory.euw.leagueoflegends.com/en/#match-details/TRLH1/1002360222?gameHash=23ef49968b8fd580,WCS,2017,,0,9/23/2017 6:27,1,7.18,100,Blue,team,,,Cloud9,oe:team:fc8e90107dabb9a35c490b0d86adea0,,Tristana,Sejuani,Kalista,Trundle,Dr. Mundo,1815,1,13,3,33,13,3,0,0,0,0,1,,,,0.4298,0.5289,1,3,0,,,0,2,0,1,,,,0,0,0,0,0,1,1,0,1,10,0,1,1,,,2,0,51176,1691.7686,,2022.5785,1928.1653,97,3.2066,44,1.4545,25,237,7.8347,59391,39602,1309.157,,51625,0.151042,,769,158,86,16,30.6446,14473,18245,294,14240,17058,257,233,1187,37,0,0,0,0,0,0,23162,30730,472,22175,27182,428,987,3548,44,2,3,1,1,1,2
TRLH1/1002360222,complete,http://matchhistory.euw.leagueoflegends.com/en/#match-details/TRLH1/1002360222?gameHash=23ef49968b8fd580,WCS,2017,,0,9/23/2017 6:27,1,7.18,200,Red,team,,,Team oNe eSports,oe:team:364547a649dd1c75e258f0d5168509f,,Elise,Thresh,Syndra,Orianna,Jarvan IV,1815,0,3,13,5,3,13,0,0,0,0,0,,,,0.0992,0.5289,0,0,3,,,0,0,0,0,,,,0,0,0,0,0,0,0,1,0,0,10,0,0,,,0,2,33435,1105.2893,,2472.3306,1307.5041,108,3.5702,31,1.0248,38,211,6.9752,46639,26850,887.6033,,44375,-0.151042,,791,134,95,3,30.5785,14240,17058,257,14473,18245,294,-233,-1187,-37,0,0,0,0,0,0,22175,27182,428,23162,30730,472,-987,-3548,-44,1,1,2,2,3,1
TRLH1/1002360229,complete,http://matchhistory.euw.leagueoflegends.com/en/#match-details/TRLH1/1002360229?gameHash=381d6033a496606e,WCS,2017,,0,9/23/2017 7:25,1,7.18,1,Blue,top,PvPStejos,oe:player:7f628897d2f6dc2703a52586c671574,Gambit Esports,oe:team:418bd4b8f699d70c4509d7f9c768a3a,Camille,Lucian,Galio,Alistar,Syndra,LeBlanc,2003,0,0,3,1,2,14,0,0,0,0,0,0,0,0,0.0599,0.4793,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,8555,256.2656,0.21968,558.1827,485.7214,15,0.4493,2,0.0599,1,24,0.7189,10728,6387,191.323,0.223761,10308,,289,267,22,5,0,8.657,3075,4365,78,3048,4669,76,27,-304,2,0,0,0,0,0,0,4335,6039,104,4639,7207,105,-304,-1168,-1,0,0,1,1,1,0
TRLH1/1002360229,complete,http://matchhistory.euw.leagueoflegends.com/en/#match-details/TRLH1/1002360229?gameHash=381d6033a496606e,WCS,2017,,0,9/23/2017 7:25,1,7.18,2,Blue,jng,Diamondprox,oe:player:1c7db660fc268b1d2747939129d6101,Gambit Esports,oe:team:418bd4b8f699d70c4509d7f9c768a3a,Gragas,Lucian,Galio,Alistar,Syndra,LeBlanc,2003,0,1,3,1,2,14,0,0,0,0,0,0,0,0,0.0599,0.4793,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,6442,192.9705,0.165421,740.2796,742.017,37,1.1083,7,0.2097,10,80,2.3964,9864,5523,165.4418,0.19349,9900,,160,18,142,102,4,4.7928,2891,3180,44,3207,3081,44,-316,99,0,0,0,0,1,0,0,4318,5211,77,4622,5074,68,-304,137,9,0,0,1,1,1,0
TRLH1/1002360229,complete,http://matchhistory.euw.leagueoflegends.com/en/#match-details/TRLH1/1002360229?gameHash=381d6033a496606e,WCS,2017,,0,9/23/2017 7:25,1,7.18,3,Blue,mid,Kira,oe:player:24abb8f1ed61411f16f17091cf3683d,Gambit Esports,oe:team:418bd4b8f699d70c4509d7f9c768a3a,Ryze,Lucian,Galio,Alistar,Syndra,LeBlanc,2003,0,0,2,2,2,14,0,0,0,0,0,0,0,0,0.0599,0.4793,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,7559,226.4304,0.194104,402.1767,299.7903,22,0.659,14,0.4194,11,48,1.4378,11274,6933,207.6785,0.242891,11225,,292,283,9,3,2,8.7469,3251,4626,84,3432,4917,93,-181,-291,-9,0,0,0,0,0,0,5029,7685,139,5605,7621,147,-576,64,-8,0,0,0,1,0,0
TRLH1/1002360229,complete,http://matchhistory.euw.leagueoflegends.com/en/#match-details/TRLH1/1002360229?gameHash=381d6033a496606e,WCS,2017,,0,9/23/2017 7:25,1,7.18,4,Blue,bot,Blasting,oe:player:1223ef41979377b9c271fffb074e763,Gambit Esports,oe:team:418bd4b8f699d70c4509d7f9c768a3a,Xayah,Lucian,Galio,Alistar,Syndra,LeBlanc,2003,0,1,3,1,2,14,0,0,0,0,0,0,0,1,0.0599,0.4793,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,13094,392.2317,0.336235,428.3874,187.8183,13,0.3894,7,0.2097,3,26,0.7788,11315,6974,208.9066,0.244327,11325,,293,293,0,0,0,8.7768,3049,3099,79,2901,3103,67,148,-4,12,0,0,1,0,1,0,4655,4984,126,5331,5132,123,-676,-148,3,0,0,1,0,1,0
TRLH1/1002360229,complete,http://matchhistory.euw.leagueoflegends.com/en/#match-details/TRLH1/1002360229?gameHash=381d6033a496606e,WCS,2017,,0,9/23/2017 7:25,1,7.18,5,Blue,sup,Edward,oe:player:243f63354f4c1cc25d50f6269b84436,Gambit Esports,oe:team:418bd4b8f699d70c4509d7f9c768a3a,Rakan,Lucian,Galio,Alistar,Syndra,LeBlanc,2003,0,0,3,1,2,14,0,0,0,0,0,0,0,0,0.0599,0.4793,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,3293,98.642,0.0845595,323.9341,396.3954,39,1.1682,12,0.3595,16,64,1.9171,7068,2727,81.6875,0.0955309,6800,,25,23,2,2,0,0.7489,2072,3069,7,2152,2691,13,-80,378,-6,0,0,0,0,1,0,3052,4465,12,3385,4618,21,-333,-153,-9,0,0,0,0,2,0
TRLH1/1002360229,complete,http://matchhistory.euw.leagueoflegends.com/en/#match-details/TRLH1/1002360229?gameHash=381d6033a496606e,WCS,2017,,0,9/23/2017 7:25,1,7.18,6,Red,top,Jirall,oe:player:ff1c2739dbfa8f1dfeccb61919cb9ab,Lyon Gaming,oe:team:d996d27c1737a1f7494fc09d6911339,Jax,Sejuani,Cassiopeia,Kalista,Kayn,Anivia,2003,1,2,1,5,14,2,0,0,0,0,0,0,0,0,0.4194,0.4793,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,11532,345.4418,0.194741,576.4254,534.668,16,0.4793,4,0.1198,2,27,0.8088,13686,9345,279.9301,0.214488,12783,,303,274,29,8,10,9.0764,3048,4669,76,3075,4365,78,-27,304,-2,0,0,0,0,0,0,4639,7207,105,4335,6039,104,304,1168,1,1,1,0,0,0,1
TRLH1/1002360229,complete,http://matchhistory.euw.leagueoflegends.com/en/#match-details/TRLH1/1002360229?gameHash=381d6033a496606e,WCS,2017,,0,9/23/2017 7:25,1,7.18,7,Red,jng,Oddie,oe:player:de23ee5a66222e1e02da354414f2971,Lyon Gaming,oe:team:d996d27c1737a1f7494fc09d6911339,Maokai,Sejuani,Cassiopeia,Kalista,Kayn,Anivia,2003,1,2,1,7,14,2,0,0,0,0,1,1,0,0,0.4194,0.4793,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,8152,244.1937,0.137663,894.8477,800.2496,20,0.5991,15,0.4493,6,62,1.8572,11541,7200,215.6765,0.165254,10500,,143,34,109,77,3,4.2836,3207,3081,44,2891,3180,44,316,-99,0,1,0,0,0,0,0,4622,5074,68,4318,5211,77,304,-137,-9,1,1,0,0,0,1
TRLH1/1002360229,complete,http://matchhistory.euw.leagueoflegends.com/en/#match-details/TRLH1/1002360229?gameHash=381d6033a496606e,WCS,2017,,0,9/23/2017 7:25,1,7.18,8,Red,mid,Seiya,oe:player:7378a82177ee6bee2015ac5d134abe3,Lyon Gaming,oe:team:d996d27c1737a1f7494fc09d6911339,Jayce,Sejuani,Cassiopeia,Kalista,Kayn,Anivia,2003,1,5,0,5,14,2,0,0,0,0,0,0,0,0,0.4194,0.4793,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,15234,456.3355,0.257257,287.9581,205.4918,25,0.7489,11,0.3295,13,46,1.3779,14864,10523,315.2172,0.241526,13650,,314,302,12,6,1,9.4059,3432,4917,93,3251,4626,84,181,291,9,0,0,0,0,0,0,5605,7621,147,5029,7685,139,576,-64,8,1,0,0,0,0,0
TRLH1/1002360229,complete,http://matchhistory.euw.leagueoflegends.com/en/#match-details/TRLH1/1002360229?gameHash=381d6033a496606e,WCS,2017,,0,9/23/2017 7:25,1,7.18,9,Red,bot,WhiteLotus,oe:player:0c5ad5df75cf72ddf6263f311440242,Lyon Gaming,oe:team:d996d27c1737a1f7494fc09d6911339,Tristana,Sejuani,Cassiopeia,Kalista,Kayn,Anivia,2003,1,5,0,5,14,2,1,0,0,0,1,0,1,0,0.4194,0.4793,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,19289,577.8033,0.325734,296.8847,167.988,14,0.4194,12,0.3595,4,54,1.6176,15557,11216,335.976,0.257433,13700,,320,311,9,9,0,9.5856,2901,3103,67,3049,3099,79,-148,4,-12,0,1,0,0,0,1,5331,5132,123,4655,4984,126,676,148,-3,0,1,0,0,0,1
TRLH1/1002360229,complete,http://matchhistory.euw.leagueoflegends.com/en/#match-details/TRLH1/1002360229?gameHash=381d6033a496606e,WCS,2017,,0,9/23/2017 7:25,1,7.18,10,Red,sup,Genthix,oe:player:45299b6d8ad2fe721f4eb3c5d804fec,Lyon Gaming,oe:team:d996d27c1737a1f7494fc09d6911339,Braum,Sejuani,Cassiopeia,Kalista,Kayn,Anivia,2003,1,0,0,12,14,2,0,0,0,0,1,0,1,0,0.4194,0.4793,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,5010,150.0749,0.0846041,279.6306,364.7329,47,1.4079,15,0.4493,14,93,2.7858,9626,5285,158.3125,0.121299,8450,,53,51,2,1,0,1.5876,2152,2691,13,2072,3069,7,80,-378,6,0,1,0,0,0,0,3385,4618,21,3052,4465,12,333,153,9,0,2,0,0,0,0
TRLH1/1002360229,complete,http://matchhistory.euw.leagueoflegends.com/en/#match-details/TRLH1/1002360229?gameHash=381d6033a496606e,WCS,2017,,0,9/23/2017 7:25,1,7.18,100,Blue,team,,,Gambit Esports,oe:team:418bd4b8f699d70c4509d7f9c768a3a,,Lucian,Galio,Alistar,Syndra,LeBlanc,2003,0,2,14,6,2,14,0,0,0,0,0,,,,0.0599,0.4793,0,0,3,,,0,0,0,0,,,,0,0,0,0,1,0,0,1,0,1,10,0,0,,,0,2,38943,1166.5402,,2452.9606,2111.7424,126,3.7743,42,1.2581,41,242,7.2491,50249,28542,854.9775,,49558,-0.175348,,884,175,112,6,31.7224,14338,18339,292,14740,18461,293,-402,-122,-1,0,0,1,1,2,0,21389,28384,458,23582,29652,464,-2193,-1268,-6,0,0,3,3,5,0
TRLH1/1002360229,complete,http://matchhistory.euw.leagueoflegends.com/en/#match-details/TRLH1/1002360229?gameHash=381d6033a496606e,WCS,2017,,0,9/23/2017 7:25,1,7.18,200,Red,team,,,Lyon Gaming,oe:team:d996d27c1737a1f7494fc09d6911339,,Sejuani,Cassiopeia,Kalista,Kayn,Anivia,2003,1,14,2,34,14,2,1,0,0,0,1,,,,0.4194,0.4793,1,3,0,,,2,0,1,0,,,,0,0,1,1,0,1,1,0,1,10,1,1,1,,,2,0,59217,1773.8492,,2335.7464,2073.1303,122,3.6545,57,1.7074,39,282,8.4473,65274,43567,1305.0524,,59083,0.175348,,972,161,101,14,33.9391,14740,18461,293,14338,18339,292,402,122,1,1,2,0,0,0,1,23582,29652,464,21389,28384,458,2193,1268,6,3,5,0,0,0,3
TRLH1/1002360235,complete,http://matchhistory.euw.leagueoflegends.com/en/#match-details/TRLH1/1002360235?gameHash=b33214222eb5e4c6,WCS,2017,,0,9/23/2017 8:24,1,7.18,1,Blue,top,Chippys,oe:player:d11c67c4c3a40031d66d32ecb806d53,Dire Wolves,oe:team:cd6e0eea04af23b9c0735dab41a9941,Cho'Gath,Maokai,Shen,Orianna,Thresh,Blitzcrank,1671,0,1,3,1,3,11,0,0,0,0,0,0,0,0,0.1077,0.5027,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,7213,258.9946,0.177586,556.8402,566.8582,14,0.5027,3,0.1077,3,28,1.0054,8511,4847,174.0395,0.203169,7875,,209,198,11,11,0,7.5045,2821,3610,61,3853,4766,91,-1032,-1156,-30,0,0,2,0,2,0,4257,5711,99,5532,7228,142,-1275,-1517,-43,0,0,3,0,2,0
TRLH1/1002360235,complete,http://matchhistory.euw.leagueoflegends.com/en/#match-details/TRLH1/1002360235?gameHash=b33214222eb5e4c6,WCS,2017,,0,9/23/2017 8:24,1,7.18,2,Blue,jng,Shernfire,oe:player:5cc4071294a16477e992b3c8a2b7715,Dire Wolves,oe:team:cd6e0eea04af23b9c0735dab41a9941,Sejuani,Maokai,Shen,Orianna,Thresh,Blitzcrank,1671,0,0,4,0,3,11,0,0,0,0,0,0,0,0,0.1077,0.5027,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,3706,133.07,0.0912426,779.4614,752.4955,29,1.0413,10,0.3591,8,63,2.2621,7188,3524,126.535,0.147713,6150,,111,12,99,61,0,3.9856,2984,3265,52,4539,4312,54,-1555,-1047,-2,0,0,0,3,0,0,4115,4772,67,6615,7817,100,-2500,-3045,-33,0,0,0,3,1,0
TRLH1/1002360235,complete,http://matchhistory.euw.leagueoflegends.com/en/#match-details/TRLH1/1002360235?gameHash=b33214222eb5e4c6,WCS,2017,,0,9/23/2017 8:24,1,7.18,3,Blue,mid,Richard,oe:player:c51c8bbd9e8c8bc49042ccd5d3e9864,Dire Wolves,oe:team:cd6e0eea04af23b9c0735dab41a9941,Corki,Maokai,Shen,Orianna,Thresh,Blitzcrank,1671,0,1,1,1,3,11,0,0,0,0,0,0,0,1,0.1077,0.5027,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,13006,467.0018,0.320211,521.1849,250.8079,10,0.3591,3,0.1077,2,16,0.5745,10935,7271,261.0772,0.304775,10333,,288,282,6,5,0,10.3411,3551,4613,90,3652,5179,84,-101,-566,6,0,0,1,0,2,0,5639,6949,140,5667,7773,139,-28,-824,1,0,0,1,1,2,0
TRLH1/1002360235,complete,http://matchhistory.euw.leagueoflegends.com/en/#match-details/TRLH1/1002360235?gameHash=b33214222eb5e4c6,WCS,2017,,0,9/23/2017 8:24,1,7.18,4,Blue,bot,k1ng,oe:player:fb18ab6bf6bef08402a580d2a96c106,Dire Wolves,oe:team:cd6e0eea04af23b9c0735dab41a9941,Caitlyn,Maokai,Shen,Orianna,Thresh,Blitzcrank,1671,0,1,1,1,3,11,0,0,0,0,0,0,0,0,0.1077,0.5027,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,11542,414.4345,0.284167,438.2406,180,13,0.4668,2,0.0718,6,18,0.6463,9435,5771,207.2172,0.2419,9350,,240,238,2,2,0,8.6176,3884,3284,88,3144,3077,76,740,207,12,1,0,0,0,0,0,5569,5277,139,4733,4918,119,836,359,20,1,0,0,0,0,0
TRLH1/1002360235,complete,http://matchhistory.euw.leagueoflegends.com/en/#match-details/TRLH1/1002360235?gameHash=b33214222eb5e4c6,WCS,2017,,0,9/23/2017 8:24,1,7.18,5,Blue,sup,Destiny,oe:player:6b2acf5555e281f3e64f9a338da6a66,Dire Wolves,oe:team:cd6e0eea04af23b9c0735dab41a9941,Karma,Maokai,Shen,Orianna,Thresh,Blitzcrank,1671,0,0,2,3,3,11,0,0,0,0,0,0,0,0,0.1077,0.5027,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,5150,184.9192,0.126794,257.9892,133.1418,18,0.6463,5,0.1795,8,27,0.9695,6108,2444,87.7558,0.102443,5775,,15,13,2,2,0,0.5386,2249,2859,0,2509,2728,3,-260,131,-3,0,1,0,0,0,1,3269,4193,5,3728,3922,4,-459,271,1,0,1,0,0,0,1
TRLH1/1002360235,complete,http://matchhistory.euw.leagueoflegends.com/en/#match-details/TRLH1/1002360235?gameHash=b33214222eb5e4c6,WCS,2017,,0,9/23/2017 8:24,1,7.18,6,Red,top,Impact,oe:player:21f59b54f62b5b8b4bc0f63f0f617fc,Cloud9,oe:team:fc8e90107dabb9a35c490b0d86adea0,Jarvan IV,Kalista,Rakan,Jayce,Tristana,Kog'Maw,1671,1,1,2,7,11,3,0,0,0,0,0,0,0,0,0.395,0.5027,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,10009,359.3896,0.184253,651.3465,855.5117,16,0.5745,4,0.1436,5,25,0.8977,11278,7614,273.3932,0.196943,10975,,245,244,1,0,0,8.7971,3853,4766,91,2821,3610,61,1032,1156,30,0,2,0,0,0,2,5532,7228,142,4257,5711,99,1275,1517,43,0,2,0,0,0,3
TRLH1/1002360235,complete,http://matchhistory.euw.leagueoflegends.com/en/#match-details/TRLH1/1002360235?gameHash=b33214222eb5e4c6,WCS,2017,,0,9/23/2017 8:24,1,7.18,7,Red,jng,Contractz,oe:player:8a5dbe19794784cfd0553556844f045,Cloud9,oe:team:fc8e90107dabb9a35c490b0d86adea0,Nidalee,Kalista,Rakan,Jayce,Tristana,Kog'Maw,1671,1,6,0,4,11,3,0,0,0,0,1,1,0,0,0.395,0.5027,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,19715,707.8995,0.362928,760.2513,430.6284,22,0.7899,10,0.3591,7,61,2.1903,12786,9122,327.5404,0.235949,11100,,178,34,144,80,17,6.3914,4539,4312,54,2984,3265,52,1555,1047,2,3,0,0,0,0,0,6615,7817,100,4115,4772,67,2500,3045,33,3,1,0,0,0,0
TRLH1/1002360235,complete,http://matchhistory.euw.leagueoflegends.com/en/#match-details/TRLH1/1002360235?gameHash=b33214222eb5e4c6,WCS,2017,,0,9/23/2017 8:24,1,7.18,8,Red,mid,Jensen,oe:player:7e0e7ac2a199e8e2ecb30499a3b2153,Cloud9,oe:team:fc8e90107dabb9a35c490b0d86adea0,Galio,Kalista,Rakan,Jayce,Tristana,Kog'Maw,1671,1,2,0,6,11,3,0,0,0,0,1,0,1,0,0.395,0.5027,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,10691,383.8779,0.196808,521.149,1272.675,7,0.2513,3,0.1077,4,16,0.5745,12032,8368,300.4668,0.216446,10590,,263,259,4,3,0,9.4434,3652,5179,84,3551,4613,90,101,566,-6,0,2,0,0,0,1,5667,7773,139,5639,6949,140,28,824,-1,1,2,0,0,0,1
TRLH1/1002360235,complete,http://matchhistory.euw.leagueoflegends.com/en/#match-details/TRLH1/1002360235?gameHash=b33214222eb5e4c6,WCS,2017,,0,9/23/2017 8:24,1,7.18,9,Red,bot,Sneaky,oe:player:267b730dd2e2dcb97182a2795935491,Cloud9,oe:team:fc8e90107dabb9a35c490b0d86adea0,Xayah,Kalista,Rakan,Jayce,Tristana,Kog'Maw,1671,1,2,0,2,11,3,0,0,0,0,0,0,0,0,0.395,0.5027,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,13061,468.9767,0.240437,287.1454,219.4255,13,0.4668,9,0.3232,5,35,1.2567,11657,7993,287.0018,0.206746,10300,,244,239,5,1,2,8.7612,3144,3077,76,3884,3284,88,-740,-207,-12,0,0,0,1,0,0,4733,4918,119,5569,5277,139,-836,-359,-20,0,0,0,1,0,0
TRLH1/1002360235,complete,http://matchhistory.euw.leagueoflegends.com/en/#match-details/TRLH1/1002360235?gameHash=b33214222eb5e4c6,WCS,2017,,0,9/23/2017 8:24,1,7.18,10,Red,sup,Smoothie,oe:player:4d2f4b9fa48af3a3618b2cbac02fa9b,Cloud9,oe:team:fc8e90107dabb9a35c490b0d86adea0,Janna,Kalista,Rakan,Jayce,Tristana,Kog'Maw,1671,1,0,1,5,11,3,0,0,0,0,0,0,0,0,0.395,0.5027,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,846,30.377,0.0155738,186.8582,89.0126,29,1.0413,6,0.2154,12,51,1.8312,9228,5564,199.7846,0.143917,7750,,12,12,0,0,0,0.4309,2509,2728,3,2249,2859,0,260,-131,3,0,0,1,0,1,0,3728,3922,4,3269,4193,5,459,-271,-1,0,0,1,0,1,0
TRLH1/1002360235,complete,http://matchhistory.euw.leagueoflegends.com/en/#match-details/TRLH1/1002360235?gameHash=b33214222eb5e4c6,WCS,2017,,0,9/23/2017 8:24,1,7.18,100,Blue,team,,,Dire Wolves,oe:team:cd6e0eea04af23b9c0735dab41a9941,,Maokai,Shen,Orianna,Thresh,Blitzcrank,1671,0,3,11,6,3,11,0,0,0,0,0,,,,0.1077,0.5027,0,0,3,,,0,0,0,0,,,,0,0,0,0,1,0,0,1,0,1,9,0,0,,,0,1,40617,1458.4201,,2553.7163,1883.3034,84,3.0162,23,0.8259,27,152,5.4578,42177,23857,856.6248,,39483,-0.249052,,743,120,81,0,30.9874,15489,17631,291,17697,20062,308,-2208,-2431,-17,1,1,3,3,4,1,22849,26902,450,26275,31658,504,-3426,-4756,-54,1,1,4,4,5,1
TRLH1/1002360235,complete,http://matchhistory.euw.leagueoflegends.com/en/#match-details/TRLH1/1002360235?gameHash=b33214222eb5e4c6,WCS,2017,,0,9/23/2017 8:24,1,7.18,200,Red,team,,,Cloud9,oe:team:fc8e90107dabb9a35c490b0d86adea0,,Kalista,Rakan,Jayce,Tristana,Kog'Maw,1671,1,11,3,24,11,3,0,0,0,0,1,,,,0.395,0.5027,1,3,0,,,0,1,2,0,,,,0,0,1,1,0,1,1,0,1,9,1,1,1,,,1,0,54322,1950.5206,,2406.7504,2867.2531,87,3.1239,32,1.149,33,188,6.7504,56981,38661,1388.1867,,50715,0.249052,,788,154,84,19,33.8241,17697,20062,308,15489,17631,291,2208,2431,17,3,4,1,1,1,3,26275,31658,504,22849,26902,450,3426,4756,54,4,5,1,1,1,4
TRLH1/1002360244,complete,http://matchhistory.euw.leagueoflegends.com/en/#match-details/TRLH1/1002360244?gameHash=18507854f8254112,WCS,2017,,0,9/23/2017 9:16,1,7.18,1,Blue,top,PvPStejos,oe:player:7f628897d2f6dc2703a52586c671574,Gambit Esports,oe:team:418bd4b8f699d70c4509d7f9c768a3a,Cho'Gath,Galio,Xayah,Alistar,LeBlanc,Lucian,1761,0,1,6,3,8,24,0,0,0,0,0,0,0,0,0.2726,1.0903,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,10606,361.3629,0.189861,1032.2998,1149.1312,14,0.477,4,0.1363,4,23,0.7836,9463,5615,191.3118,0.190411,9000,,169,162,7,3,0,5.7581,2591,3375,51,3000,4390,65,-409,-1015,-14,0,0,0,0,1,0,4356,6123,104,4730,6742,97,-374,-619,7,0,0,0,1,3,0
TRLH1/1002360244,complete,http://matchhistory.euw.leagueoflegends.com/en/#match-details/TRLH1/1002360244?gameHash=18507854f8254112,WCS,2017,,0,9/23/2017 9:16,1,7.18,2,Blue,jng,Diamondprox,oe:player:1c7db660fc268b1d2747939129d6101,Gambit Esports,oe:team:418bd4b8f699d70c4509d7f9c768a3a,Kayn,Galio,Xayah,Alistar,LeBlanc,Lucian,1761,0,3,4,3,8,24,1,0,0,0,1,0,1,0,0.2726,1.0903,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,10067,342.9983,0.180212,1072.0954,770.3237,25,0.8518,3,0.1022,6,60,2.0443,10193,6345,216.184,0.215164,10225,,146,29,117,64,26,4.9744,3417,3802,63,2942,2444,18,475,1358,45,0,1,0,1,2,0,4970,5381,84,4871,5071,41,99,310,43,1,1,3,3,4,0
TRLH1/1002360244,complete,http://matchhistory.euw.leagueoflegends.com/en/#match-details/TRLH1/1002360244?gameHash=18507854f8254112,WCS,2017,,0,9/23/2017 9:16,1,7.18,3,Blue,mid,Kira,oe:player:24abb8f1ed61411f16f17091cf3683d,Gambit Esports,oe:team:418bd4b8f699d70c4509d7f9c768a3a,Anivia,Galio,Xayah,Alistar,LeBlanc,Lucian,1761,0,1,5,2,8,24,0,0,0,0,1,1,0,0,0.2726,1.0903,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,11874,404.5656,0.21256,736.5928,277.615,15,0.5111,3,0.1022,4,41,1.3969,10352,6504,221.6014,0.220556,10000,,229,210,19,9,2,7.8024,3350,3978,71,3729,4678,82,-379,-700,-11,1,0,2,1,1,1,5118,6379,115,5508,6911,123,-390,-532,-8,1,1,3,1,5,1
